"Name","State","Notes","User","Tags","Created","Runtime","Sweep","backbone._target_","backbone.layer_dim","checkpoint.dir","checkpoint.test_iter","checkpoint.time","dataset.name","dataset.set_cls._target_","dataset.set_cls.n_query","dataset.set_cls.n_support","dataset.set_cls.n_way","dataset.simple_cls._target_","dataset.type","eval_split","exp.name","exp.resume","exp.save_freq","exp.seed","exp.val_freq","iter_num","lr","method.cls._target_","method.cls.dim_feedforward","method.cls.dropout","method.cls.inner_lr","method.cls.loss","method.cls.n_classes","method.cls.n_head","method.cls.n_support","method.cls.n_task","method.cls.n_way","method.cls.num_layers","method.cls.score","method.cls.score._target_","method.cls.task_update_num","method.cls.type","method.eval_type","method.fast_weight","method.maml_inner_lr","method.n_task","method.name","method.start_epoch","method.stop_epoch","method.task_update_num","method.train_batch","method.type","mode","model","model_details.FCE.lstmcell","model_details.FCE.softmax","model_details.G_encoder","model_details.classifier","model_details.classifier.L","model_details.feature.encoder.0.0","model_details.feature.encoder.0.1","model_details.feature.encoder.0.2","model_details.feature.encoder.0.3","model_details.feature.encoder.1.0","model_details.feature.encoder.1.1","model_details.feature.encoder.1.2","model_details.feature.encoder.1.3","model_details.loss_fn","model_details.relu","model_details.score","model_details.softmax","model_details.transform.dropout","model_details.transform.dropout1","model_details.transform.dropout2","model_details.transform.gen1","model_details.transform.gen2","model_details.transform.gen3","model_details.transform.gen4","model_details.transform.linear1","model_details.transform.linear2","model_details.transform.lstm","model_details.transform.norm1","model_details.transform.norm2","model_details.transform.self_attn.out_proj","n_query","n_shot","n_way","optimizer","optimizer_cls._target_","optimizer_cls.lr","optimizer_details.amsgrad","optimizer_details.betas","optimizer_details.capturable","optimizer_details.differentiable","optimizer_details.eps","optimizer_details.lr","optimizer_details.maximize","optimizer_details.weight_decay","train_classes","wandb.entity","wandb.mode","wandb.project","acc/val","epoch","loss","loss/train"
"grateful-rain-619","finished","-","vsa","","2023-11-25T18:10:06.000Z","170","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_181005","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","1","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","78.62666666666668","39","0.43963071765316714",""
"honest-jazz-643","finished","-","vsa","","2023-11-25T19:47:41.000Z","175","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_194739","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","3","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","89.26666666666667","39","0.13603700881895536",""
"honest-vortex-627","finished","-","vsa","","2023-11-25T18:42:21.000Z","173","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_184220","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","3","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","76.26666666666668","39","0.3098583370447159",""
"likely-dust-639","finished","-","vsa","","2023-11-25T19:31:26.000Z","172","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_193124","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","2","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=2, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","88.17333333333335","39","0.14493763320669942",""
"lucky-fire-646","finished","-","vsa","","2023-11-25T20:00:21.000Z","177","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_200020","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","3","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","74.30666666666666","39","2.070727085019206",""
"lunar-jazz-621","finished","-","vsa","","2023-11-25T18:18:08.000Z","168","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_181806","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","1","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","68.17333333333333","39","2.1106803915002845",""
"lyric-river-631","finished","-","vsa","","2023-11-25T18:58:58.000Z","173","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_185857","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","4","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=4, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","77.33333333333333","39","0.37983541671636994",""
"mild-resonance-632","finished","-","vsa","","2023-11-25T19:03:01.000Z","170","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_190259","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","4","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=4, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","75.85333333333332","39","1.118560502285158",""
"noble-donkey-635","finished","-","vsa","","2023-11-25T19:15:18.000Z","171","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_191516","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","1","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","86.18666666666667","39","0.1238457225941142",""
"northern-breeze-634","finished","-","vsa","","2023-11-25T19:11:10.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_191108","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","4","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, num_layers=4, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","67.06666666666666","39","2.1805444903426117",""
"olive-snow-648","finished","-","vsa","","2023-11-25T20:08:53.000Z","174","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_200851","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","4","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=4, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","87.14666666666668","39","0.18348395406744433",""
"peachy-armadillo-640","finished","-","vsa","","2023-11-25T19:35:29.000Z","173","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_193528","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","2","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=2, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","88.58666666666666","39","0.26462521092361097",""
"quiet-resonance-638","finished","-","vsa","","2023-11-25T19:27:23.000Z","172","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_192722","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","1","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","68.97333333333334","39","2.0675375317479228",""
"rosy-aardvark-649","finished","-","vsa","","2023-11-25T20:12:58.000Z","179","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_201257","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","4","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, num_layers=4, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","75.05333333333333","39","2.0130336035738936",""
"ruby-glade-622","finished","-","vsa","","2023-11-25T18:22:08.000Z","169","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_182206","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","1","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","66.89333333333333","39","2.160892068684756",""
"sage-elevator-629","finished","-","vsa","","2023-11-25T18:50:29.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_185028","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","3","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","69.34666666666666","39","2.066180923482874",""
"scarlet-dream-644","finished","-","vsa","","2023-11-25T19:52:06.000Z","177","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_195204","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","5","","5","3","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","87.55999999999999","39","0.2502520920914741",""
"sleek-serenity-626","finished","-","vsa","","2023-11-25T18:38:17.000Z","173","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_183815","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","2","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","","","","","","","","","","LSTM(64, 32, num_layers=2, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","64.18666666666667","39","2.167643748796903",""
"still-thunder-620","finished","-","vsa","","2023-11-25T18:14:08.000Z","168","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_181406","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","1","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","78.78666666666666","39","1.327922699706895",""
"volcanic-microwave-628","finished","-","vsa","","2023-11-25T18:46:26.000Z","172","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_fealstm/tabula_muris/fealstm_FCNet","best_model","20231125_184624","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","1","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_fealstm","false","10","42","1","600","0.0001","methods.settoset.fealstm.FEALSTM","","","","","","","1","","5","3","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","fealstm","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","","","","","","","","","","LSTM(64, 32, num_layers=3, batch_first=True, bidirectional=True)","","","","15","1","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","75.94666666666666","39","0.9198891064254464",""
