"run_name","split","acc_mean","acc_std"
"drawn-moon-593","train","91.43111111111112","7.765598082584942"
"drawn-moon-593","val","80.17777777777779","12.004114520950672"
"drawn-moon-593","test","78.31111111111112","11.629761735508227"
"drawn-sea-587","train","98.32","3.3455066604050896"
"drawn-sea-587","val","86.9","8.981070628250825"
"drawn-sea-587","test","84.05111111111113","9.467311141338579"
"driven-firefly-565","train","91.84666666666666","7.6297788910246895"
"driven-firefly-565","val","80.67333333333333","11.854673714990597"
"driven-firefly-565","test","79.18","11.478038934320521"
"dry-microwave-606","train","93.01111111111112","7.317145432745658"
"dry-microwave-606","val","82.81555555555555","10.784834116182791"
"dry-microwave-606","test","81.03333333333333","10.050041459284301"
"dulcet-energy-559","train","98.61555555555556","2.6264288292397584"
"dulcet-energy-559","val","86.09555555555555","9.653695256157896"
"dulcet-energy-559","test","83.43111111111112","9.564250307819076"
"earthy-dream-538","train","87.82666666666667","10.6716460599867"
"earthy-dream-538","val","74.8","13.130456537717524"
"earthy-dream-538","test","73.66444444444444","12.921644011139499"
"easy-sea-546","train","88.47111111111111","10.43485517240828"
"easy-sea-546","val","76.08222222222221","13.296696145849982"
"easy-sea-546","test","74.07777777777778","12.685361447815684"
"effortless-galaxy-572","train","95.58222222222223","5.403728022690436"
"effortless-galaxy-572","val","83.88888888888889","10.875433863915271"
"effortless-galaxy-572","test","83.46","9.61612611613853"
"elated-yogurt-483","train","95.10444444444445","7.082229892266532"
"elated-yogurt-483","val","77.94666666666667","12.501974955093207"
"elated-yogurt-483","test","74.16","13.572451401166889"
"electric-thunder-569","train","91.91777777777779","7.524521558966924"
"electric-thunder-569","val","80.92666666666666","11.593508400697223"
"electric-thunder-569","test","79.89333333333333","11.39046514837284"
"eternal-spaceship-553","train","91.88","7.803729402829945"
"eternal-spaceship-553","val","80.69777777777779","11.969550668670756"
"eternal-spaceship-553","test","79.50222222222223","11.66347554240995"
"ethereal-dew-550","train","90.70222222222222","8.229589492184683"
"ethereal-dew-550","val","83.36666666666666","10.828443340812438"
"ethereal-dew-550","test","82.58","9.750132382766989"
"ethereal-music-492","train","91.89555555555555","8.914959268859961"
"ethereal-music-492","val","75.45555555555555","13.248055995289308"
"ethereal-music-492","test","71.00444444444445","13.384954885390933"
"exalted-grass-561","train","91.0911111111111","8.233301544398072"
"exalted-grass-561","val","82.87333333333333","10.736243221840613"
"exalted-grass-561","test","80.65555555555557","11.781713178994758"
"exalted-jazz-563","train","98.52888888888889","2.851169134249802"
"exalted-jazz-563","val","87.11555555555555","8.81849795446138"
"exalted-jazz-563","test","84.69555555555556","9.645527588946901"
"exalted-plant-488","train","90.7","9.230966403402233"
"exalted-plant-488","val","75.01777777777778","13.336265603493116"
"exalted-plant-488","test","68.53555555555555","13.601764409874493"
"faithful-serenity-598","train","90.66","8.245310227077011"
"faithful-serenity-598","val","83.37111111111112","10.850569991286287"
"faithful-serenity-598","test","82.51777777777778","9.855176242230886"
"fast-hill-514","train","87.98444444444443","10.549483867779658"
"fast-hill-514","val","75.00888888888889","13.02652261188782"
"fast-hill-514","test","73.43555555555555","12.794498045914642"
