"Name","State","Notes","User","Tags","Created","Runtime","Sweep","backbone._target_","backbone.layer_dim","checkpoint.dir","checkpoint.test_iter","checkpoint.time","dataset.name","dataset.set_cls._target_","dataset.set_cls.n_query","dataset.set_cls.n_support","dataset.set_cls.n_way","dataset.simple_cls._target_","dataset.type","eval_split","exp.name","exp.resume","exp.save_freq","exp.seed","exp.val_freq","iter_num","lr","method.cls._target_","method.cls.dim_feedforward","method.cls.dropout","method.cls.inner_lr","method.cls.loss","method.cls.n_classes","method.cls.n_head","method.cls.n_support","method.cls.n_task","method.cls.n_way","method.cls.num_layers","method.cls.score","method.cls.score._target_","method.cls.task_update_num","method.cls.type","method.eval_type","method.fast_weight","method.maml_inner_lr","method.n_task","method.name","method.start_epoch","method.stop_epoch","method.task_update_num","method.train_batch","method.type","mode","model","model_details.FCE.lstmcell","model_details.FCE.softmax","model_details.G_encoder","model_details.classifier","model_details.classifier.L","model_details.feature.encoder.0.0","model_details.feature.encoder.0.1","model_details.feature.encoder.0.2","model_details.feature.encoder.0.3","model_details.feature.encoder.1.0","model_details.feature.encoder.1.1","model_details.feature.encoder.1.2","model_details.feature.encoder.1.3","model_details.loss_fn","model_details.relu","model_details.score","model_details.softmax","model_details.transform.dropout","model_details.transform.dropout1","model_details.transform.dropout2","model_details.transform.gen1","model_details.transform.gen2","model_details.transform.gen3","model_details.transform.gen4","model_details.transform.linear1","model_details.transform.linear2","model_details.transform.lstm","model_details.transform.norm1","model_details.transform.norm2","model_details.transform.self_attn.out_proj","n_query","n_shot","n_way","optimizer","optimizer_cls._target_","optimizer_cls.lr","optimizer_details.amsgrad","optimizer_details.betas","optimizer_details.capturable","optimizer_details.differentiable","optimizer_details.eps","optimizer_details.lr","optimizer_details.maximize","optimizer_details.weight_decay","train_classes","wandb.entity","wandb.mode","wandb.project","acc/val","epoch","loss","loss/train"
"swept-deluge-585","finished","-","vsa","","2023-11-25T15:48:43.000Z","180","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_154842","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","64","0.1","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","74.13333333333334","39","2.017989592237787",""
"astral-glade-584","finished","-","vsa","","2023-11-25T15:44:36.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_154434","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","64","0.1","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","82.90666666666667","39","0.2508290488155211",""
"classic-gorge-583","finished","-","vsa","","2023-11-25T15:40:28.000Z","177","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_154026","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","64","0.1","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","85.14666666666668","39","0.11764025066692668",""
"mild-cosmos-582","finished","-","vsa","","2023-11-25T15:36:17.000Z","180","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_153616","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","64","0.2","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","78.45333333333333","39","2.064969539642334",""
"worthy-firebrand-581","finished","-","vsa","","2023-11-25T15:32:06.000Z","180","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_153204","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","64","0.2","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","73.92","39","2.0204626675490496",""
"tough-water-580","finished","-","vsa","","2023-11-25T15:27:59.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_152758","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","64","0.2","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","84.61333333333334","39","0.2830277909678254",""
"glorious-waterfall-579","finished","-","vsa","","2023-11-25T15:23:50.000Z","178","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_152349","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","64","0.2","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=64, bias=True)","Linear(in_features=64, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","85.70666666666668","39","0.11640684576999334",""
"mild-yogurt-578","finished","-","vsa","","2023-11-25T15:19:41.000Z","178","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_151940","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","32","0.1","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","78.77333333333334","39","2.0780394077301025",""
"tough-plant-577","finished","-","vsa","","2023-11-25T15:15:34.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_151532","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","32","0.1","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","76.69333333333333","39","2.0367416051717906",""
"stilted-leaf-576","finished","-","vsa","","2023-11-25T15:11:25.000Z","178","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_151124","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","32","0.1","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","84.18666666666667","39","0.348007816678696",""
"gallant-snowball-575","finished","-","vsa","","2023-11-25T15:07:17.000Z","178","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_150715","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","32","0.1","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","86.43999999999998","39","0.1609109469937611",""
"volcanic-wildflower-574","finished","-","vsa","","2023-11-25T15:03:04.000Z","183","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_150302","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","32","0.2","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","79.78666666666666","39","2.080593314799634",""
"denim-wind-573","finished","-","vsa","","2023-11-25T14:58:52.000Z","181","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_145850","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","32","0.2","","","","2","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","76.04","39","2.038096330978058",""
"effortless-galaxy-572","finished","-","vsa","","2023-11-25T14:54:44.000Z","177","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_145442","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","32","0.2","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","84.68","39","0.4399212798993436",""
"drawn-hill-571","finished","-","vsa","","2023-11-25T14:50:36.000Z","176","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_145034","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.001","methods.settoset.feat.FEAT","32","0.2","","","","2","5","","5","","","methods.settoset.settoset.EuclideanDistanceScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","EuclideanDistanceScore()","","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","Dropout(p=0.2, inplace=False)","","","","","Linear(in_features=64, out_features=32, bias=True)","Linear(in_features=32, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.001","false","[0.9,0.999]","false","false","1e-8","0.001","false","0","59","dlbio-feat","online","few-shot-learning","86.12","39","0.1591946002694645",""
"sandy-dew-570","finished","-","vsa","","2023-11-25T14:46:24.000Z","181","","backbones.fcnet.FCNet","[64,64]","checkpoints/tabula_muris_feat_2/tabula_muris/feat_FCNet","best_model","20231125_144623","tabula_muris","datasets.cell.tabula_muris.TMSetDataset","15","5","5","datasets.cell.tabula_muris.TMSimpleDataset","classification","[""train"",""val"",""test""]","tabula_muris_feat_2","false","10","42","1","600","0.0001","methods.settoset.feat.FEAT","128","0.1","","","","1","5","","5","","","methods.settoset.settoset.CosineSimilarityScore","","","set","false","","","feat","0","40","","","meta","train","FCNet","","","","","","Linear(in_features=2866, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","Linear(in_features=64, out_features=64, bias=True)","BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)","ReLU()","Dropout(p=0.2, inplace=False)","CrossEntropyLoss()","","CosineSimilarityScore()","","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","Dropout(p=0.1, inplace=False)","","","","","Linear(in_features=64, out_features=128, bias=True)","Linear(in_features=128, out_features=64, bias=True)","","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","LayerNorm((64,), eps=1e-05, elementwise_affine=True)","NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)","15","5","5","Adam","torch.optim.Adam","0.0001","false","[0.9,0.999]","false","false","1e-8","0.0001","false","0","59","dlbio-feat","online","few-shot-learning","76.78666666666666","39","2.0570920417597005",""
