"split","acc_mean","acc_std","run_name"
"train","94.50222222222223","4.194131114124731","prime-bird-988"
"val","73.7911111111111","9.209218140832158","prime-bird-988"
"test","65.42222222222223","7.217126407390057","prime-bird-988"
"train","78.07777777777777","11.448041505907796","faithful-deluge-987"
"val","55.511111111111106","12.880917074935232","faithful-deluge-987"
"test","54.11555555555556","11.520994470107471","faithful-deluge-987"
