"run_name","split","acc_mean","acc_std"
"royal-breeze-522","train","88.40888888888888","10.470922465759672"
"royal-breeze-522","val","76.16444444444446","13.319868015510412"
"royal-breeze-522","test","74.18222222222221","12.39292430540533"
"royal-cosmos-528","train","91.24","9.572036433355313"
"royal-cosmos-528","val","76.42888888888889","13.337212583826235"
"royal-cosmos-528","test","73.46","12.779797135119743"
"royal-morning-562","train","92.89777777777779","7.393685661043552"
"royal-morning-562","val","83.00444444444445","10.702369877165259"
"royal-morning-562","test","81.00444444444445","10.197093752028287"
"sandy-dew-570","train","92.88","7.1377224295626345"
"sandy-dew-570","val","83.06444444444445","10.909132882448247"
"sandy-dew-570","test","80.93111111111112","11.068326292334367"
"scarlet-valley-510","train","88.47777777777777","10.342570542766378"
"scarlet-valley-510","val","75.20222222222222","13.016707023221928"
"scarlet-valley-510","test","74.42888888888889","12.34178909334831"
"serene-waterfall-496","train","91.17555555555555","9.194458610260993"
"serene-waterfall-496","val","74.62444444444444","13.439620622217571"
"serene-waterfall-496","test","69.43777777777778","13.59033625434532"
"silvery-elevator-495","train","95.12222222222222","7.172572932298131"
"silvery-elevator-495","val","77.49777777777777","12.967751835006753"
"silvery-elevator-495","test","77.73333333333333","12.098852103494043"
"skilled-night-506","train","85.91555555555556","11.609395088504296"
"skilled-night-506","val","75.55555555555554","12.952944276576611"
"skilled-night-506","test","72.95333333333333","12.406959217996851"
"smart-firefly-558","train","92.98888888888888","7.361352197309916"
"smart-firefly-558","val","83.05111111111113","10.744592897974771"
"smart-firefly-558","test","81.58444444444444","9.959282784430158"
"smart-forest-530","train","85.94222222222223","11.588611693712684"
"smart-forest-530","val","75.63777777777779","12.92768700727337"
"smart-forest-530","test","73.09777777777778","12.355628297147982"
"solar-bird-498","train","88.58222222222223","10.419581755071423"
"solar-bird-498","val","76.16666666666667","13.388068209057288"
"solar-bird-498","test","74.37333333333333","12.48631369258476"
"solar-waterfall-539","train","95.03333333333333","6.92940593894359"
"solar-waterfall-539","val","77.89555555555556","13.050366060804105"
"solar-waterfall-539","test","77.62222222222222","11.756017634270712"
"sparkling-jazz-523","train","95.12","7.00616448142211"
"sparkling-jazz-523","val","78.19555555555554","12.688296541924078"
"sparkling-jazz-523","test","77.71333333333334","12.50638533206434"
"splendid-sky-548","train","95.75555555555555","5.1489900723765345"
"splendid-sky-548","val","83.81333333333333","10.725150780257557"
"splendid-sky-548","test","84.23111111111112","9.501652617788961"
"spring-capybara-564","train","97.18888888888888","4.444874979146985"
"spring-capybara-564","val","85.32222222222222","9.912350445682634"
"spring-capybara-564","test","83.34","10.00503354798455"
"spring-wood-511","train","94.48222222222222","7.63336115149387"
"spring-wood-511","val","77.72","12.75588927167021"
"spring-wood-511","test","74.84222222222223","12.954918795100737"
"stilted-glitter-512","train","90.78888888888888","9.29547214880104"
"stilted-glitter-512","val","74.97777777777779","13.484623158560831"
"stilted-glitter-512","test","68.69111111111111","13.787143590862529"
"stilted-leaf-576","train","94.26666666666667","6.399537020290928"
"stilted-leaf-576","val","82.4511111111111","11.348397613542703"
"stilted-leaf-576","test","80.91111111111113","10.60116462272069"
"stoic-planet-484","train","91.30222222222221","9.111925166885074"
"stoic-planet-484","val","75.53777777777779","13.194375157712818"
"stoic-planet-484","test","70.92","13.43829133759475"
"summer-bird-549","train","92.2","7.645962381593358"
"summer-bird-549","val","81.25555555555556","11.693487688495152"
"summer-bird-549","test","80.89111111111112","11.329018568631401"
"summer-pond-500","train","90.34222222222222","10.222484054617723"
"summer-pond-500","val","74.98","13.407335195221945"
"summer-pond-500","test","71.8888888888889","12.79673955388155"
"sunny-glade-600","train","94.14222222222223","6.566621169235129"
"sunny-glade-600","val","82.13777777777777","11.467389296782011"
"sunny-glade-600","test","80.18666666666667","10.89807866178798"
"sunny-mountain-545","train","87.16222222222223","10.71822516171796"
"sunny-mountain-545","val","76.94222222222221","13.256263183123929"
"sunny-mountain-545","test","73.59777777777778","13.007052028385825"
"sunny-oath-475","train","95.33555555555554","6.740040297348122"
"sunny-oath-475","val","77.95777777777779","12.693235099215277"
"sunny-oath-475","test","76.34444444444445","12.377633152955205"
"super-jazz-521","train","87.73777777777778","10.582276354334459"
"super-jazz-521","val","77.22","13.190643709898373"
"super-jazz-521","test","74.6288888888889","12.56951259650032"
"super-resonance-588","train","97.19555555555554","4.386373962991514"
